METERID,LON,LAT
2093035,-73.8658232787,40.8542183374
1074883,-73.9626813259,40.7680431277
4353047,-73.8944560467,40.727664721
1218156,-73.9741630191,40.791105012
1208016,-73.9571187398,40.7747228177
2063026,-73.8515980295,40.8357190505
1228438,-73.9482073387,40.8255803453
1389716,-73.9609340456,40.8071506833
1208056,-73.9441835991,40.792047042
2293020,-73.8400412397,40.8808868936
4181695,-73.8905291842,40.7706890991
1218187,-73.9631296491,40.8093527099
1389701,-73.9593314786,40.8090172497
2013103,-73.902017969,40.8630176908
4193028,-73.8628754298,40.7491939589
3403003,-73.9497351472,40.6787993681
3313021,-73.9562646277,40.6182180536
1473110,-73.99132457,40.7340913485
1083095,-73.9794040401,40.7852768168
1083083,-73.9771072557,40.7878599616
4723005,-73.919110314,40.7431284129
2343001,-73.9092503007,40.8462606058
3423023,-74.0282729094,40.6304839502
1443229,-73.990003571,40.749811982
1443596,-73.9969526409,40.744566619
1443929,-73.9732625958,40.7501735915
1433086,-73.9762520165,40.7622798766
1433170,-73.9733888624,40.7545209885
1433849,-73.9708960397,40.7525509287
4303018,-73.7370308289,40.7181369614
3213001,-73.9317426763,40.6670967829
1043055,-73.9799434667,40.7382967938
1153008,-73.9898386692,40.7331393918
4451795,-73.8573698818,40.7323892238
3213004,-73.9314391081,40.6641816685
3203002,-73.9575037363,40.6717857501
1083051,-73.9786864757,40.7832057952
2373008,-73.9108427337,40.830790774
1243104,-74.0001573326,40.7206341247
1443073,-73.9842052829,40.7507204404
2053016,-73.8895927166,40.8445718517
1013005,-73.946373987,40.8082421834
1013022,-73.942806229,40.8065518821
3063154,-73.9476225469,40.5996555383
3033051,-73.91115699,40.6710173037
3163074,-73.9278888472,40.6522067796
3163017,-73.9487690144,40.6507870155
3493092,-73.9952212478,40.6359349369
1058293,-73.9384630552,40.8426739106
3183027,-73.9966540772,40.6806428203
3483052,-73.9740573167,40.6041594059
4293038,-73.8277047294,40.6855492382
3583012,-73.8692056429,40.6845501367
2131699,-73.887756137,40.8540779034
1433184,-73.9776543716,40.757142657
1043102,-73.9872750838,40.7289770134
1433694,-73.9663988929,40.7576002467
1483095,-74.0082566169,40.7051772806
1433715,-73.9693055714,40.7580131334
4233168,-73.9217071279,40.766661018
1058325,-73.9322226501,40.8509564288
1228445,-73.9481369497,40.8293180841
1058382,-73.9370086353,40.8506048456
2253198,-73.902668076,40.8689456037
1208074,-73.9373511962,40.8014062781
1369633,-73.9474801801,40.825575921
1264948,-73.9540216996,40.7749248319
1033037,-73.9791285737,40.7822139339
1033010,-73.9809410517,40.7791622498
1033077,-73.9736151376,40.7843460656
1113102,-74.0006518973,40.7178287125
4723011,-73.9219204287,40.743457375
1243022,-73.996333597,40.7192979918
1243010,-73.9975721936,40.7188618942
1403049,-73.9884115577,40.7607545695
1403020,-73.984717465,40.7675870568
4303048,-73.7358254104,40.7181823829
4303070,-73.7209111519,40.7254496009
4413132,-73.8882521235,40.7435653563
4413059,-73.8774917472,40.7388742032
4303024,-73.740299167,40.7173016461
4413014,-73.8798073614,40.7369941142
4413024,-73.875171493,40.7347634889
4443098,-73.8301830242,40.6847795802
4443135,-73.8387613124,40.6524973385
4443033,-73.8320571389,40.6846374549
4443131,-73.8389213962,40.6545181268
4443024,-73.8290454022,40.6856406337
4413130,-73.8865888606,40.7437941442
4043071,-73.8279388065,40.7132057368
4263003,-73.8983398574,40.7087500343
4413156,-73.8656935989,40.7361802298
4413124,-73.882424551,40.7416193504
4413068,-73.8854514758,40.7442153648
4413103,-73.8840892918,40.7432205449
4443055,-73.8426932714,40.6807170051
4443022,-73.8326312984,40.6784053595
4303036,-73.7458749847,40.7158037847
4443052,-73.8372237117,40.6823751733
4443104,-73.8445000329,40.6790397334
1403043,-73.9904239358,40.760781295
1443069,-73.9821519733,40.7498533973
1033088,-73.9765368417,40.7803328364
2073081,-73.8789463911,40.8739524189
2131190,-73.887403541,40.8546487264
1033098,-73.9815810522,40.7743767697
4303080,-73.7221931962,40.7252107009
2053022,-73.8860359248,40.8429787434
1033027,-73.9751676478,40.7873111459
3303041,-73.9183369135,40.6991885647
3163007,-73.9636189685,40.6491588282
3163084,-73.9338428092,40.6516409243
3423050,-74.0317002256,40.6216673336
3423061,-74.0281641268,40.6303525695
1243029,-73.9975972858,40.7171618535
4152050,-73.9395784615,40.7482249263
3523005,-73.9629860946,40.6742354123
3091448,-74.0229136725,40.6290161742
3043089,-73.9579013863,40.6448624344
3043121,-73.9600732236,40.6569357774
1243053,-74.0042081567,40.7211809103
1353009,-74.0018996831,40.7455115929
1323047,-74.0069204386,40.7292471452
1443136,-73.9893875101,40.7520870468
1443176,-73.9828463577,40.7485398211
1443250,-73.9779663529,40.7461372514
1443262,-73.9791273646,40.7473609866
1443330,-73.9795878724,40.7525223346
1443396,-73.9918655394,40.7482742748
1443450,-73.9953007706,40.7489135743
1443490,-73.98331482,40.7421510856
1443554,-73.9913921111,40.7439295245
1443685,-73.9963275429,40.7480612817
1453187,-73.9889854957,40.7358341329
1433832,-73.975148721,40.7633722573
1433869,-73.9681322087,40.756302282
1453002,-73.9956377396,40.7431703527
1433190,-73.9754427923,40.7562053671
1433403,-73.9706141485,40.7522008513
4233064,-73.9268427703,40.7600175939
1143009,-73.9943337105,40.7314659504
4723029,-73.932037256,40.7446203617
1193006,-73.9564275261,40.7784865294
4013107,-73.9202292991,40.7416083139
1013008,-73.9491319951,40.8094042311
1013019,-73.946394591,40.8080622509
1023046,-73.9890100985,40.7206028812
1023111,-73.9920236029,40.7181393013
1133074,-73.9802499569,40.7347399296
1403065,-73.9892723333,40.7577423987
1074864,-73.9644939931,40.7642183563
1409951,-73.9890331587,40.7631667593
1133008,-73.9769747804,40.7289054026
1133005,-73.97937998,40.7299197176
1264909,-73.9485726859,40.7777754796
1143019,-73.995376557,40.7309972662
1143028,-73.9994482665,40.727391407
1208068,-73.9394312415,40.7989468068
1208052,-73.9451504847,40.7916753527
1243087,-73.9986861323,40.7203601606
1058372,-73.9389748574,40.8436851245
1208058,-73.9435669813,40.7932885093
1208061,-73.9423171766,40.7950002187
1218181,-73.9625913483,40.8095121551
1259669,-73.9403420555,40.8150473794
1289724,-73.9461836743,40.7983107079
1323006,-74.0054453538,40.7230853071
1228482,-73.9502238812,40.827027891
1228464,-73.9425059824,40.8375928005
1323027,-74.0060620503,40.7234469119
1403122,-73.9896182942,40.7674915775
1443798,-73.9965762673,40.7470301142
1433128,-73.9826872548,40.7584518165
1433164,-73.9817974266,40.7587819485
1433176,-73.9763249777,40.7557600674
1433220,-73.9701751378,40.7571598821
1433020,-73.9809931729,40.7584443553
1403151,-73.9830311915,40.7663059299
1433025,-73.9802104319,40.7564770361
1433118,-73.9799070014,40.7637088501
1443926,-73.9786494777,40.7524443373
1443971,-73.9754467519,40.7503688978
1348094,-73.953846504,40.7906534596
1433903,-73.9703344091,40.7631897404
1433751,-73.9739486783,40.7575352705
1433754,-73.9753040589,40.7556755711
1433290,-73.9794677963,40.7537125871
1433318,-73.9786263845,40.7558136103
1433358,-73.9732608347,40.7618389771
1433698,-73.9681854514,40.7551436264
1433773,-73.9838830646,40.7553297093
1433802,-73.9857127338,40.7612525985
2043031,-73.9165932415,40.840060312
2043016,-73.9185754596,40.8404627974
1443054,-73.9798925779,40.7498152722
1443065,-73.9794477492,40.7487238298
1443179,-73.9844877169,40.7493242028
1443291,-73.9869123796,40.7538303934
1443315,-73.9866330658,40.7515610151
1443341,-73.981276317,40.7474422674
1443364,-73.9794890652,40.744571177
1443421,-73.983925314,40.7440204491
1443432,-73.9881681122,40.7459097794
1443471,-73.989234253,40.7454461546
1443522,-73.9949887679,40.7463598614
1443551,-73.9908154137,40.74368724
1443565,-73.9944268425,40.7445069001
2083002,-73.8590666418,40.8981332278
1453029,-73.9838146705,40.7382891408
1453046,-73.9909470141,40.7404921859
1453111,-73.9933887836,40.7398835515
1453147,-73.9882191642,40.7370440476
2323212,-73.8654354767,40.8452799122
2323215,-73.8628864692,40.8458079378
2323236,-73.8623124083,40.8460989346
1453284,-73.9903230098,40.7403712322
1453314,-73.9932439759,40.7424819968
1503005,-73.9370894348,40.8043290715
1503024,-73.9502822531,40.8112140581
3033011,-73.9122336296,40.6695199463
2173062,-73.8640858027,40.8378591466
2203053,-73.8818202488,40.8279385209
2233014,-73.8631110227,40.8655988313
1463010,-74.005633026,40.7394549206
2023012,-73.9204035562,40.8168830105
2323257,-73.8450096749,40.8573154513
2353017,-73.9278141079,40.8178250812
2163001,-73.8435981666,40.8415548831
2253172,-73.8964673304,40.8726573516
3013631,-73.9839808879,40.688866569
3013634,-73.9806571713,40.687733895
3013690,-73.9940471489,40.7031525622
2253189,-73.896959689,40.8678562125
2262727,-73.8980549033,40.8895489852
3013561,-73.9921068469,40.6941457021
2262706,-73.9035900042,40.8804458857
2293006,-73.8469249408,40.876748753
2293058,-73.8221506681,40.8650593402
3033014,-73.9151809774,40.6690824369
3149824,-73.9886174097,40.666526185
3149856,-73.9918348532,40.6627641115
3063189,-73.9428946731,40.6052642215
3071361,-73.9884507843,40.5985784054
3043099,-73.9574195562,40.6465080412
3043101,-73.9580972292,40.6482374969
3043109,-73.9589525262,40.6517205924
3333011,-73.9320573882,40.6183638942
3343039,-73.9461971208,40.5838505732
3063050,-73.9636338894,40.597975863
3063072,-73.9404065993,40.6005297965
3063081,-73.9401908076,40.6006764074
3043168,-73.9452263076,40.619574815
3043202,-73.9480916833,40.6409097752
3063123,-73.9568316134,40.6007947468
3043204,-73.9486943878,40.6400206007
3043200,-73.948631034,40.6412918724
3091429,-74.0340383638,40.6122299905
3063169,-73.9439185152,40.6004659473
3063182,-73.9445349243,40.6139299561
3063003,-73.9614524165,40.6000632096
3063033,-73.9603709905,40.5892407924
3091469,-74.0271971279,40.6211569861
3091517,-74.0252911136,40.6236836822
3179398,-73.9747446833,40.6753967961
3103021,-73.9881518319,40.6215684082
3103044,-73.9917144054,40.6178815021
3193020,-73.9424936824,40.7034909948
4233054,-73.9303214296,40.7611769127
3223026,-73.9551655996,40.7301804298
3283021,-73.9596607628,40.7055389787
3283018,-73.9605031812,40.7061546066
3313014,-73.9585555814,40.6182316231
3163107,-73.9497244923,40.6529654215
3103053,-73.9789231906,40.6299953508
3113038,-73.9861039869,40.6405838358
3113076,-73.9930339158,40.6338075786
3029624,-73.9794467961,40.678028685
3383002,-73.8877032193,40.6556892787
3383004,-73.8878252629,40.6539825564
3383008,-73.8881986819,40.6551121251
3383051,-73.8979488066,40.6364853207
3383042,-73.8950814187,40.6385155871
3383097,-73.9098522952,40.6376060082
3383087,-73.9142153566,40.6352340686
3403023,-73.947601885,40.6803430042
3403073,-73.9503218105,40.6710056661
3403104,-73.9502868132,40.6582179291
3403092,-73.9508390061,40.669024411
3403119,-73.9395901922,40.6797912858
3573017,-73.9413609084,40.5971411382
3593002,-73.9281410805,40.6422681146
3593013,-73.928598562,40.6421202894
3602688,-73.963778917,40.6414404492
3423027,-74.0295880958,40.6272967909
3463010,-74.009557002,40.6183531835
3463013,-74.010562398,40.6171933249
3493008,-73.9992090542,40.6244811308
3543065,-73.9749529031,40.5970033324
3569929,-73.9566277392,40.6309174908
3569917,-73.9500801209,40.6323885751
3493048,-73.9952993815,40.6400394162
3503012,-73.9788314285,40.6431329103
3503033,-73.978320234,40.6435018457
3523017,-73.9632743384,40.6737297115
3602929,-73.9739161832,40.6322027307
3602926,-73.9765361134,40.6309648659
4033038,-73.8039627852,40.6967435225
4053005,-73.8435176905,40.7201438645
4233096,-73.920723949,40.7662740168
4813006,-73.8323479302,40.7600916791
5023043,-74.077679221,40.6404330588
5053307,-74.0916886123,40.5867915271
4233159,-73.9312455609,40.7658269194
4233003,-73.9355362807,40.7592156712
4233080,-73.91910367,40.7655512751
4303082,-73.7126156977,40.7270505097
1043092,-73.9860358985,40.730190134
1058378,-73.9379798977,40.8473775959
1113044,-74.0125618301,40.7150366393
1433001,-73.9810053987,40.7609042409
2013066,-73.8999122789,40.8570090189
2093022,-73.868914048,40.8542873645
2093019,-73.8671323768,40.8544389467
2093015,-73.8652997537,40.8544063507
2093010,-73.8670334094,40.8565916827
2063017,-73.8500411087,40.8281158473
2093002,-73.8675408612,40.8494825858
2093044,-73.8678494306,40.8532839374
2073091,-73.8767171073,40.8713517691
3051323,-73.9619043609,40.6059625202
3013579,-73.9887648696,40.6890578471
3123103,-74.0005316045,40.6442716499
3123012,-74.0081560672,40.6470862388
3123026,-74.0095645524,40.6459247252
3123068,-74.0015794821,40.6568529066
3123078,-74.0124733511,40.6467585962
3163066,-73.9485338792,40.6507272899
3123123,-74.0094428783,40.634532571
3123081,-74.0127800952,40.6466471333
3149787,-73.9879713115,40.6670470172
3113023,-73.9905971296,40.6363951978
3113008,-73.9895254117,40.6376113702
3113045,-73.9881552512,40.639068706
3153001,-73.9673904846,40.6339695418
3153044,-73.9635238028,40.6339342379
3153031,-73.9652168992,40.6256736074
3153024,-73.9644605686,40.6216854009
3149844,-73.9897551295,40.6651643058
3333005,-73.9273162493,40.6142106762
3333104,-73.9348086332,40.6209286639
3333089,-73.9164303443,40.6196710176
3333100,-73.9316643597,40.6188776912
3193003,-73.942985507,40.7055669686
3413038,-73.9739351942,40.6094183268
3413020,-73.9629712705,40.6152032396
3253015,-73.9938234658,40.5756889977
3543058,-73.975554958,40.5968871137
3602945,-73.9745252908,40.6358751889
3602940,-73.9784454672,40.6354467852
4072224,-73.913169949,40.7565709151
4072168,-73.9232624195,40.7551403061
4072167,-73.9233996516,40.7548177346
4072280,-73.9134146641,40.7654085731
4061129,-73.8293170472,40.7576589766
4072214,-73.9168494539,40.7578945578
4072204,-73.9202278786,40.7596208181
4081937,-73.8026471212,40.7032741708
4081829,-73.8073937167,40.7063017526
4081880,-73.8089720029,40.7040425428
4081892,-73.7958740065,40.7097823636
4081837,-73.8085506514,40.7061790507
4013059,-73.9177718401,40.740941007
4013008,-73.9174374145,40.7432505512
4013055,-73.9175721382,40.7427918572
4033044,-73.8062844666,40.6985305607
4033046,-73.7976470546,40.7037166233
4033041,-73.8061369613,40.698017889
4033005,-73.8105602459,40.7020372578
4033020,-73.8068739526,40.7015375806
4033049,-73.7986705873,40.7029871367
4013090,-73.9299569911,40.7440732416
4013030,-73.9185587982,40.7436009274
4013071,-73.9200345792,40.7415071987
4013035,-73.9233056823,40.7441233537
4013098,-73.9184183727,40.7423975198
4152018,-73.9437648458,40.7431081258
4152140,-73.9515710304,40.743752677
4122334,-73.8769865449,40.7484237979
4122329,-73.8715419693,40.7490040414
4152001,-73.9353283662,40.7429720452
4152029,-73.9317166103,40.7463871546
4152006,-73.938380439,40.744665474
4152069,-73.9435386725,40.7456529322
4152100,-73.9384607649,40.7517549068
4152080,-73.9366230963,40.7502503669
4173017,-73.8638920322,40.7281438416
4173003,-73.8676466202,40.7321093599
5043006,-74.1115760541,40.6295560519
5043025,-74.1020749618,40.6310456083
5053289,-74.1165480811,40.5737177943
4152097,-73.9380578556,40.7508008488
4152073,-73.9425450407,40.7460268049
4152143,-73.9565720291,40.7454602437
4152133,-73.9533914056,40.7450967906
4101291,-73.8359020318,40.5826053762
2162845,-73.830752161,40.8313062401
1023020,-73.9891469262,40.7221897973
4522502,-73.851506288,40.7105091412
2053003,-73.8974815374,40.8468390675
2193005,-73.9164988103,40.8499491934
2073012,-73.872888374,40.8786964605
2131206,-73.888658522,40.8543742112
3163008,-73.9625184879,40.6495890016
3163022,-73.9452781207,40.6510939527
4413099,-73.8841882705,40.745964171
4413125,-73.8754016221,40.7360088733
4413020,-73.8765006596,40.735657011
4443095,-73.831486905,40.6845351322
4303032,-73.7470867925,40.7157411786
3883005,-73.9525665227,40.5854139599
3183059,-73.992401462,40.6839630359
3303040,-73.9184816115,40.6991745743
3441566,-74.0125032204,40.6283507501
2143004,-73.9247179441,40.8263778321
3623030,-73.8627703639,40.6791989046
4443005,-73.8317309331,40.6784040048
4413056,-73.8722442902,40.7345291982
4413094,-73.8844162729,40.7448264847
4443121,-73.8404082036,40.6605162416
4463044,-73.8327145036,40.7003383907
3423043,-74.033648183,40.6169026028
3423062,-74.02786312,40.6310807849
2053050,-73.9000263294,40.8476030972
4431310,-73.803572956,40.7183588452
3163092,-73.9303451768,40.6524790871
3163024,-73.9474729962,40.6509685281
1083040,-73.9817606612,40.774541475
1473082,-73.9942384457,40.7276520713
3441578,-74.0081239623,40.626626246
3533004,-73.9811438219,40.6595830938
1228476,-73.9476773368,40.8305150422
1369635,-73.9439520038,40.8300638071
1433702,-73.9700251927,40.7526175436
1483101,-74.0084821437,40.7045357344
3333075,-73.9282639021,40.618804291
4203013,-73.903245185,40.7446314882
2193010,-73.9078876616,40.8533770026
3183045,-73.9955187632,40.6793636776
4122684,-73.8914318736,40.7471406144
1019672,-73.9453619232,40.8081649371
1023012,-73.9905991288,40.7175008123
1033016,-73.9800050184,40.7804270534
1033051,-73.9702099153,40.7893502494
1038118,-73.9732401359,40.7899499167
1038142,-73.9618169298,40.8008509742
1058366,-73.936508244,40.8456899946
1043096,-73.986521022,40.7296093125
1083030,-73.9815652037,40.7777333417
1058347,-73.9353354189,40.8500753212
1058403,-73.9386569636,40.8458788596
1264956,-73.9558432541,40.7724256842
1243005,-73.9984965986,40.7173275185
1403013,-73.9862601368,40.7648661843
2162841,-73.828373693,40.8330747844
2193007,-73.9088378299,40.8520321624
2143016,-73.9238492949,40.8277286597
1043069,-73.9847903521,40.7327178895
1043104,-73.9878448908,40.7281968932
2063040,-73.8476386186,40.8361328938
2063043,-73.8506368329,40.8343965931
1473064,-73.9908575854,40.7315368634
1113018,-74.0044825839,40.719165679
2131177,-73.8860037665,40.8550087263
2131204,-73.8879973321,40.8551430089
2103017,-73.9118868478,40.8543903905
4293036,-73.8284391815,40.6854157904
1483114,-74.0057968845,40.7076621451
2162807,-73.8431848939,40.8426644109
2053037,-73.8932474001,40.8467453693
3303029,-73.9215038939,40.7008712982
3423003,-74.0196853589,40.639438842
3333077,-73.9261591654,40.6189343317
3203004,-73.9578291034,40.6712384708
4043017,-73.8319432048,40.7141519616
4072205,-73.9203753152,40.7599169747
3602960,-73.9690445381,40.6397034893
4043002,-73.8392414645,40.7191811879
4043013,-73.8341271529,40.716243671
4043018,-73.8389931318,40.7186009206
4072216,-73.9159130464,40.7572647148
1033012,-73.9808099449,40.7795685445
1033046,-73.9674242537,40.79317509
4443153,-73.8405944284,40.6628917983
1113022,-74.0035838401,40.7203046166
4263008,-73.8964667139,40.7053749618
4413004,-73.8802405393,40.7375570105
4413086,-73.8806626368,40.7414912843
4443100,-73.829278453,40.6852100677
4443089,-73.8332189784,40.6838544976
4443044,-73.8351046187,40.68322597
4463034,-73.8384802548,40.696070287
4303029,-73.7444250231,40.7163400999
4443001,-73.8454660734,40.6802734844
4413134,-73.886470976,40.745638903
4413008,-73.8849686712,40.7391751691
4443114,-73.8412113831,40.6637696576
4443136,-73.8382817237,40.6519301776
3183064,-73.991115172,40.6858643823
3483023,-73.9734640766,40.6042658598
4463028,-73.8341621319,40.6988377137
3333059,-73.9255609351,40.6122552053
3423006,-74.0166227762,40.6391345603
3303025,-73.9209656521,40.7000937211
3183022,-73.9956569457,40.6827132941
3423079,-74.0203293471,40.6353351072
3493061,-73.9947920348,40.6368516825
3483050,-73.9733101964,40.6044760339
3493010,-73.9990128792,40.619349881
3183073,-73.9893318372,40.6883082966
3483026,-73.9693028891,40.6044656095
3483001,-73.9680567354,40.6051360894
4303010,-73.7340010684,40.7192469141
3441571,-74.0045032815,40.6301039915
3423029,-74.0301442858,40.6259350019
3423067,-74.0270000996,40.6331908463
4293033,-73.8285018246,40.6857467034
3183011,-73.9943079314,40.6858179487
3163046,-73.96298958,40.6492817426
2162818,-73.8465068862,40.8446206336
2162819,-73.8459658944,40.8440689461
3533010,-73.9801871596,40.6605099886
1074878,-73.9632709589,40.766288835
1083008,-73.9808772686,40.7783849528
1143002,-73.9984011274,40.7330577468
1033029,-73.9754188411,40.7879469796
1033034,-73.9777441405,40.7841132424
1033079,-73.9767394477,40.7803945789
1033090,-73.9796301472,40.7768238489
1043064,-73.9827912236,40.7346499642
1083086,-73.9774424859,40.7874694751
2053020,-73.8849479755,40.8422811712
1228491,-73.9545463792,40.8211124064
1403033,-73.9834439328,40.7677882317
1133013,-73.9830680872,40.7268389466
3113086,-73.9850554329,40.6384569369
3393010,-73.9422656512,40.6680194064
3483058,-73.9790750326,40.6053725458
2162873,-73.8256847506,40.8302528006
2213016,-73.9276027969,40.8109353162
3013006,-73.9903214408,40.6889210457
2073025,-73.8804727884,40.8835254912
2073076,-73.8790237656,40.8729289549
2103010,-73.9051474482,40.8530502233
4463017,-73.8319943188,40.6996569325
2053009,-73.8964309043,40.8463737593
2143006,-73.9251392344,40.8270480021
2162836,-73.8358634998,40.8389587623
2162843,-73.8273526825,40.8318245623
3423044,-74.0334154584,40.6174592969
3441563,-74.0140011883,40.6275321095
4072183,-73.9198219052,40.7565138462
2073048,-73.8816398663,40.8806545041
3602938,-73.9778324,40.6305138224
4723012,-73.9218876624,40.7436174639
4723030,-73.9320101376,40.7447930836
4173001,-73.8687368303,40.7317901111
4181657,-73.9168529433,40.7733977246
4443076,-73.8369511113,40.6818191322
4413121,-73.8740863661,40.7422529099
2123008,-73.9219028019,40.8360152089
2143009,-73.9216716148,40.8267129127
2162828,-73.8366871866,40.8393356522
1473101,-74.0003042337,40.7220835341
3303032,-73.9192223338,40.6994834951
3423059,-74.028723267,40.6289796323
2162821,-73.8455482143,40.8431299809
4391229,-73.8836035554,40.7559832811
4413087,-73.8797142322,40.74079292
4303043,-73.7381016668,40.717590214
4443080,-73.8360337117,40.6822823254
4443132,-73.8386875344,40.6535697627
4463019,-73.8313059189,40.699842385
4522506,-73.8490458232,40.7100017406
4512454,-73.8216921544,40.726281359
4443072,-73.8437468478,40.6802126155
4283102,-73.8019463654,40.761081365
4283011,-73.8186521077,40.7537297668
4283033,-73.783758209,40.758834685
4283035,-73.7840691491,40.7579117302
4313023,-73.8589284138,40.692584879
4463024,-73.8303238879,40.7002108149
4303055,-73.7334352534,40.7192943656
4443158,-73.8302850865,40.6600195066
4443141,-73.8386961266,40.6552291811
4443004,-73.8308109272,40.6781978099
3423012,-74.015173799,40.6403438878
3183054,-73.9931260135,40.6827041909
3602986,-73.9846610973,40.6317551432
2073060,-73.8789260745,40.8732701981
4723028,-73.9311921929,40.7446982473
4122380,-73.8814315746,40.749840266
4072240,-73.9174837524,40.7615712044
3071356,-73.9902431266,40.5995397729
3071372,-73.9903342058,40.5999153272
3063090,-73.9492493695,40.5996799952
2073009,-73.8762723355,40.879916336
2143001,-73.9254614231,40.8274353699
2131703,-73.8881771917,40.8535592922
3013538,-73.9853929564,40.6959025746
3013578,-73.9918503588,40.6903212137
1023077,-73.987863165,40.7194168568
1143022,-73.9952367267,40.730502061
1074873,-73.9623065384,40.7653763346
1473097,-73.999325716,40.7232321836
1473089,-73.9946535793,40.7268380818
1473042,-73.9993941251,40.72244816
1473014,-73.992217416,40.7309375616
1443547,-73.9861328944,40.7418213165
1463029,-74.007426079,40.7401282336
1433209,-73.9758504482,40.7596565656
4063003,-73.8261119988,40.7517129127
1433207,-73.9755655761,40.7587147703
3163124,-73.9293282992,40.6566727794
4343153,-73.9035129848,40.7535570897
3253026,-73.9835595801,40.5790009916
1023165,-73.9863931541,40.7159510536
4053078,-73.8423131703,40.7209765059
1453354,-73.9853353593,40.7356181822
1263064,-73.9444345298,40.7877184029
3163128,-73.9304132819,40.6566039498
3423091,-74.034450147,40.6154018219
1433262,-73.9728563053,40.7607443805
4153011,-73.9297941143,40.747078647
3013090,-73.9766433553,40.6851850497
3303052,-73.9194287242,40.6987376191
3303045,-73.9104850884,40.6991297865
1149984,-74.0030182358,40.7330348067
1473083,-73.9940167469,40.7274125859
4173114,-73.8585425176,40.7285740935
4173040,-73.8541183417,40.7265873442
4512473,-73.8152227157,40.7298475147
4283149,-73.8019133138,40.7802786535
4283041,-73.791868694,40.7529887097
1433046,-73.9831190197,40.7553549031
1433110,-73.9810135552,40.763350466
1433213,-73.9742299149,40.7588698217
4522526,-73.8568525215,40.7114540912
4413062,-73.8807684824,40.7417611788
4173071,-73.8531437343,40.7273325688
4173034,-73.8577388778,40.7281799012
4443065,-73.8472771537,40.680042768
4443043,-73.8348823746,40.6831817269
4443122,-73.8403164926,40.6601510209
4283083,-73.8047425226,40.7553449819
4463046,-73.8333128714,40.7002251449
4443145,-73.839135978,40.6570072458
4263026,-73.8977404289,40.7084302333
3183062,-73.9915289429,40.6850624898
3423063,-74.0275448961,40.6313410693
1043108,-73.9885564858,40.7281163021
1473006,-73.9913149922,40.7326619362
4313005,-73.8510738212,40.6944090392
1083094,-73.9790305889,40.7854042578
1442532,-73.976620277,40.7500463844
1443185,-73.9883203338,40.7509411418
1033015,-73.9803532117,40.7801990017
1033050,-73.9697249384,40.790008489
3403014,-73.9395910139,40.6799079551
1043042,-73.9799189604,40.7394308409
4473108,-73.714163633,40.7460015071
4443154,-73.8407994034,40.6637110912
1033082,-73.9786635931,40.7777532472
1033103,-73.98080848,40.7741411792
1483076,-74.0081413468,40.7056866533
1243049,-73.9999868307,40.7189086428
1443788,-73.9880082239,40.7487655656
1403155,-73.9970325765,40.7623860574
3493034,-73.9991419129,40.6199752773
1503018,-73.9379517151,40.8045048534
1443239,-73.9723362269,40.7494458638
1433877,-73.9675308761,40.7584940964
1433854,-73.9704297134,40.7539879691
1443127,-73.99210051,40.7533520988
1243067,-73.9975068533,40.7142730715
1183053,-73.9618857246,40.7770624771
1013011,-73.9534962003,40.8112436659
1183037,-73.9646433553,40.7723874803
1183028,-73.9680568579,40.7686745674
3249869,-73.9707187449,40.6753618493
3303024,-73.9207888465,40.70040704
3013012,-73.9852518975,40.6870011397
3013536,-73.9876912689,40.6959885127
3033054,-73.9106144292,40.6689049449
3163034,-73.9623856223,40.6499975428
3163103,-73.9293651824,40.6521741848
3493005,-73.9989178745,40.6249420163
3493045,-73.9943097318,40.6394339249
3483006,-73.972826419,40.6043194458
3533005,-73.9815938402,40.6590425118
3583020,-73.8763338201,40.6825244638
3091498,-74.0235999859,40.6269332359
3091434,-74.0280318546,40.6233002274
3013681,-73.9906156632,40.7024846473
3043084,-73.9577423495,40.6437044808
3043115,-73.9593169292,40.6534045408
3043008,-73.9605226009,40.6580463913
3043166,-73.9416954776,40.617522535
3043133,-73.9440223033,40.6319346873
3043188,-73.9476203696,40.6333489546
3043060,-73.94803619,40.6325650593
2131192,-73.8857348984,40.8545795732
3493016,-74.0005164251,40.6140833919
3163104,-73.9499343224,40.6549368831
4303012,-73.7353009038,40.7190724493
3423048,-74.0321831644,40.6204837264
3303007,-73.9234004626,40.7017400638
3249892,-73.9756917026,40.6810133762
1133029,-73.987987664,40.7237168741
1453088,-73.9870562616,40.7380814102
1433372,-73.9775817091,40.7594660347
1433839,-73.9749029617,40.7642928146
4053021,-73.8465252764,40.7208556201
1433817,-73.9752635621,40.7636045355
1433827,-73.9791377026,40.7650487761
1393007,-73.9856220903,40.7733297529
2162833,-73.8341846298,40.837332833
2162839,-73.8289973952,40.834021825
1389705,-73.9576268151,40.8116783496
4043039,-73.8361259218,40.7181752385
2162787,-73.8444594775,40.8420477042
1083019,-73.9820051419,40.7723641524
3113090,-73.9842930742,40.6390091927
1433882,-73.9667882305,40.7600329808
1453220,-73.9977344304,40.7376554332
1403004,-73.9872182431,40.7636311118
1238235,-73.9222195681,40.8674264807
1238217,-73.9208907682,40.8665941348
4443006,-73.8360819656,40.6794831218
4303067,-73.718299747,40.7262892562
4413145,-73.859892851,40.7378336352
1143032,-73.9975005077,40.729636017
2073062,-73.8778499315,40.8721165327
1463039,-74.0080979928,40.7412445578
